Modality1,StimulusType1,WordCue1,WordCue1Swedish,Stimulus_file1,Modality2,StimulusType2,WordCue2,WordCue2Swedish,Stimulus_file2,Random,OdorTrigger,Modality,Stimulustype,Target,Cue,SoundFile,Match,ImageFile,Correct,SmellText,nRepOne,nRepTwo,nRepThree,nRepFour,SwedishSoundFile,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,VisualPracticeLoop.thisRepN,VisualPracticeLoop.thisTrialN,VisualPracticeLoop.thisN,VisualPracticeLoop.thisIndex,OlfactoryPracticeLoop.thisRepN,OlfactoryPracticeLoop.thisTrialN,OlfactoryPracticeLoop.thisN,OlfactoryPracticeLoop.thisIndex,routineController.thisRepN,routineController.thisTrialN,routineController.thisN,routineController.thisIndex,routineOne.thisRepN,routineOne.thisTrialN,routineOne.thisN,routineOne.thisIndex,routineTwo.thisRepN,routineTwo.thisTrialN,routineTwo.thisN,routineTwo.thisIndex,routineThree.thisRepN,routineThree.thisTrialN,routineThree.thisN,routineThree.thisIndex,innerThree.thisRepN,innerThree.thisTrialN,innerThree.thisN,innerThree.thisIndex,routineFour.thisRepN,routineFour.thisTrialN,routineFour.thisN,routineFour.thisIndex,innerTwo.thisRepN,innerTwo.thisTrialN,innerTwo.thisN,innerTwo.thisIndex,innerFour.thisRepN,innerFour.thisTrialN,innerFour.thisN,innerFour.thisIndex,innerOne.thisRepN,innerOne.thisTrialN,innerOne.thisN,innerOne.thisIndex,RatingInstructions_1_KeyResponse.keys,RatingInstructions_1_KeyResponse.rt,RatingInstructions_2_KeyResponse.keys,RatingInstructions_2_KeyResponse.rt,RatingInstructions_3_KeyResponse.keys,RatingInstructions_3_KeyResponse.rt,IntensitySlider_VisualRating.response,IntensitySlider_VisualRating.rt,QualitySlider_VisualRating.response,QualitySlider_VisualRating.rt,FruitSlider_VisualRating.response,FruitSlider_VisualRating.rt,FlowerSlider_VisualRating.response,FlowerSlider_VisualRating.rt,IntensitySlider_OlfactoryRating.response,IntensitySlider_OlfactoryRating.rt,QualitySlider_OlfactoryRating.response,QualitySlider_OlfactoryRating.rt,FruitSlider_OlfactoryRating.response,FruitSlider_OlfactoryRating.rt,FlowerSlider_OlfactoryRating.response,FlowerSlider_OlfactoryRating.rt,VisualPractice_KeyResponse.keys,VisualPractice_KeyResponse.rt,KeyResponse_VisualPractice.keys,KeyResponse_VisualPractice.corr,KeyResponse_VisualPractice.rt,OlfactoryPractice_KeyResponse.keys,OlfactoryPractice_KeyResponse.rt,KeyResponse_OlfactoryPractice.keys,KeyResponse_OlfactoryPractice.corr,KeyResponse_OlfactoryPractice.rt,ExperimentInstructions_KeyResponse.keys,ExperimentInstructions_KeyResponse.rt,Instructions_OlfactoryObject_KeyResponse.keys,Instructions_OlfactoryObject_KeyResponse.rt,KeyResponse_OlfactoryObject.keys,KeyResponse_OlfactoryObject.corr,KeyResponse_OlfactoryObject.rt,SPACEBAR2_OlfactoryObject.keys,SPACEBAR2_OlfactoryObject.rt,Wait_OlfactoryCategory_Instructions.started,Wait_OlfactoryCategory_Instructions.stopped,Instructions_OlfactoryCategory_KeyResponse.keys,Instructions_OlfactoryCategory_KeyResponse.rt,KeyResponse_OlfactoryCategory.keys,KeyResponse_OlfactoryCategory.corr,KeyResponse_OlfactoryCategory.rt,SPACEBAR2_OlfactoryCategory.keys,SPACEBAR2_OlfactoryCategory.rt,SPACEBAR_VisualStimuli.keys,SPACEBAR_VisualStimuli.rt,Two_VisualObject.started,Two_VisualObject.stopped,KeyResponse_VisualObject.keys,KeyResponse_VisualObject.corr,KeyResponse_VisualObject.rt,VisualObject_Feedbacktext.started,VisualObject_Feedbacktext.stopped,SPACEBAR2_VisualStimuli.keys,SPACEBAR2_VisualStimuli.rt,SPACEBAR_VisualCategory.keys,SPACEBAR_VisualCategory.rt,KeyResponse_VisualCategory.keys,KeyResponse_VisualCategory.corr,KeyResponse_VisualCategory.rt,SPACEBAR2_VisualCategory.keys,SPACEBAR2_VisualCategory.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,0.518826426,4,OlfactoryCategory,Flower,Lilac,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,no,,m,Lilac,0,2,0,0,None,,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.4837245247326791,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.107635833,1,OlfactoryCategory,Fruit,Lemon,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,yes,,n,Lemon,0,2,0,0,None,,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,1.983769505750388,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.219631523,8,OlfactoryCategory,Flower,Lavender,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,no,,m,Lavender,0,2,0,0,None,,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.4504369772039354,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.935271516,1,OlfactoryCategory,Fruit,Lemon,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,yes,,n,Lemon,0,2,0,0,None,,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,2.1504004495218396,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.33650792,2,OlfactoryCategory,Fruit,Pear,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,no,,m,Pear,0,2,0,0,None,,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,0,1.5003021857701242,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.689642599,8,OlfactoryCategory,Flower,Lavender,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,yes,,n,Lavender,0,2,0,0,None,,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.1671405239030719,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.865877744,1,OlfactoryCategory,Fruit,Lemon,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,no,,m,Lemon,0,2,0,0,None,,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.9002913180738688,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.859102513,8,OlfactoryCategory,Flower,Lavender,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,yes,,n,Lavender,0,2,0,0,None,,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.4336552424356341,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.567064622,4,OlfactoryCategory,Flower,Lilac,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,yes,,n,Lilac,0,2,0,0,None,,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.017014788929373,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.906052058,1,OlfactoryCategory,Fruit,Lemon,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,yes,,n,Lemon,0,2,0,0,None,,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.7336446763947606,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.399064788,4,OlfactoryCategory,Flower,Lilac,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,no,,m,Lilac,0,2,0,0,None,,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.4003646760247648,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.288772655,8,OlfactoryCategory,Flower,Lavender,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,no,,m,Lavender,0,2,0,0,None,,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.5836650538258255,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.356170448,2,OlfactoryCategory,Fruit,Pear,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,no,,m,Pear,0,2,0,0,None,,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.6503337328322232,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.018443052,4,OlfactoryCategory,Flower,Lilac,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,yes,,n,Lilac,0,2,0,0,None,,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,1.8503059591166675,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.995137825,2,OlfactoryCategory,Fruit,Pear,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,yes,,n,Pear,0,2,0,0,None,,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.5169722237624228,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.24977145,8,OlfactoryCategory,Flower,Lavender,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,no,,m,Lavender,0,2,0,0,None,,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.2003670912235975,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.087400856,4,OlfactoryCategory,Flower,Lilac,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,yes,,n,Lilac,0,2,0,0,None,,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.4170063366182148,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.6553776,2,OlfactoryCategory,Fruit,Pear,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,yes,,n,Pear,0,2,0,0,None,,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,2.3502990161068738,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.039053096,4,OlfactoryCategory,Flower,Lilac,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,no,,m,Lilac,0,2,0,0,None,,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.7337286002002656,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.096800055,2,OlfactoryCategory,Fruit,Pear,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,no,,m,Pear,0,2,0,0,None,,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.8835868653841317,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,,,,,,,,,,,,0,2,0,0,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.1003625625744462,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.401848675,2,OlfactoryCategory,Fruit,Pear,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,yes,,n,Pear,0,2,0,0,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUKT.wav,,,,,,,,,,,,,,,,,0,1,1,1,,,,,1,0,1,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1529.207872532308,None,space,10.050191847141832,n,1,1.8336316957138479,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.077487245,8,OlfactoryCategory,Flower,Lavender,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,yes,,n,Lavender,0,2,0,0,C:\Users\subic\Desktop\Experiment 1\Sounds\BLOMMA.wav,,,,,,,,,,,,,,,,,0,1,1,1,,,,,1,0,1,0,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.6336588650010526,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.23214394,2,OlfactoryCategory,Fruit,Pear,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,yes,,n,Pear,0,2,0,0,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUKT.wav,,,,,,,,,,,,,,,,,0,1,1,1,,,,,1,0,1,0,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.8502950919792056,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.358393009,1,OlfactoryCategory,Fruit,Lemon,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,no,,m,Lemon,0,2,0,0,C:\Users\subic\Desktop\Experiment 1\Sounds\BLOMMA.wav,,,,,,,,,,,,,,,,,0,1,1,1,,,,,1,0,1,0,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,2.200371317565441,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.664388865,8,OlfactoryCategory,Flower,Lavender,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,yes,,n,Lavender,0,2,0,0,C:\Users\subic\Desktop\Experiment 1\Sounds\BLOMMA.wav,,,,,,,,,,,,,,,,,0,1,1,1,,,,,1,0,1,0,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.683661128859967,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.621454325,1,OlfactoryCategory,Fruit,Lemon,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,yes,,n,Lemon,0,2,0,0,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUKT.wav,,,,,,,,,,,,,,,,,0,1,1,1,,,,,1,0,1,0,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,2.1671121469698846,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.652212245,2,OlfactoryCategory,Fruit,Pear,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,no,,m,Pear,0,2,0,0,C:\Users\subic\Desktop\Experiment 1\Sounds\BLOMMA.wav,,,,,,,,,,,,,,,,,0,1,1,1,,,,,1,0,1,0,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.5169402239844203,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.534401223,8,OlfactoryCategory,Flower,Lavender,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,yes,,n,Lavender,0,2,0,0,C:\Users\subic\Desktop\Experiment 1\Sounds\BLOMMA.wav,,,,,,,,,,,,,,,,,0,1,1,1,,,,,1,0,1,0,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.8169616577215493,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.265472167,4,OlfactoryCategory,Flower,Lilac,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,no,,m,Lilac,0,2,0,0,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUKT.wav,,,,,,,,,,,,,,,,,0,1,1,1,,,,,1,0,1,0,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.716994562651962,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.123268127,8,OlfactoryCategory,Flower,Lavender,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,no,,m,Lavender,0,2,0,0,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUKT.wav,,,,,,,,,,,,,,,,,0,1,1,1,,,,,1,0,1,0,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.6337089776061475,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.251953893,4,OlfactoryCategory,Flower,Lilac,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,yes,,n,Lilac,0,2,0,0,C:\Users\subic\Desktop\Experiment 1\Sounds\BLOMMA.wav,,,,,,,,,,,,,,,,,0,1,1,1,,,,,1,0,1,0,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,2.4669995442964137,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.172044978,2,OlfactoryCategory,Fruit,Pear,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,no,,m,Pear,0,2,0,0,C:\Users\subic\Desktop\Experiment 1\Sounds\BLOMMA.wav,,,,,,,,,,,,,,,,,0,1,1,1,,,,,1,0,1,0,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.4837516942061484,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.956760118,1,OlfactoryCategory,Fruit,Lemon,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,yes,,n,Lemon,0,2,0,0,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUKT.wav,,,,,,,,,,,,,,,,,0,1,1,1,,,,,1,0,1,0,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,1.8003918454051018,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.341669321,2,OlfactoryCategory,Fruit,Pear,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,yes,,n,Pear,0,2,0,0,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUKT.wav,,,,,,,,,,,,,,,,,0,1,1,1,,,,,1,0,1,0,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.4836279219016433,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.983000841,1,OlfactoryCategory,Fruit,Lemon,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,yes,,n,Lemon,0,2,0,0,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUKT.wav,,,,,,,,,,,,,,,,,0,1,1,1,,,,,1,0,1,0,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.833685431163758,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.666475606,4,OlfactoryCategory,Flower,Lilac,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,yes,,n,Lilac,0,2,0,0,C:\Users\subic\Desktop\Experiment 1\Sounds\BLOMMA.wav,,,,,,,,,,,,,,,,,0,1,1,1,,,,,1,0,1,0,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.4170015063136816,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.483776196,8,OlfactoryCategory,Flower,Lavender,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,no,,m,Lavender,0,2,0,0,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUKT.wav,,,,,,,,,,,,,,,,,0,1,1,1,,,,,1,0,1,0,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.7003003749996424,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.694181608,4,OlfactoryCategory,Flower,Lilac,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,no,,m,Lilac,0,2,0,0,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUKT.wav,,,,,,,,,,,,,,,,,0,1,1,1,,,,,1,0,1,0,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.0506259566172957,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
,,,,,,,,,,0.966363567,2,OlfactoryCategory,Fruit,Pear,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,no,,m,Pear,0,2,0,0,C:\Users\subic\Desktop\Experiment 1\Sounds\BLOMMA.wav,,,,,,,,,,,,,,,,,0,1,1,1,,,,,1,0,1,0,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.2836375823244452,,,,,,,,,,,,,,,,,,,,,121,001,2019_Aug_01_1355,Experiment 1_July3,3.1.0,60.00199250042866,
