Modality1,StimulusType1,WordCue1,WordCue1Swedish,Stimulus_file1,Modality2,StimulusType2,WordCue2,WordCue2Swedish,Stimulus_file2,Random,OdorTrigger,Modality,Stimulustype,Target,Cue,SoundFile,Match,ImageFile,Correct,SmellText,nRepOne,nRepTwo,nRepThree,nRepFour,SwedishSoundFile,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,VisualPracticeLoop.thisRepN,VisualPracticeLoop.thisTrialN,VisualPracticeLoop.thisN,VisualPracticeLoop.thisIndex,OlfactoryPracticeLoop.thisRepN,OlfactoryPracticeLoop.thisTrialN,OlfactoryPracticeLoop.thisN,OlfactoryPracticeLoop.thisIndex,routineController.thisRepN,routineController.thisTrialN,routineController.thisN,routineController.thisIndex,routineOne.thisRepN,routineOne.thisTrialN,routineOne.thisN,routineOne.thisIndex,innerOne.thisRepN,innerOne.thisTrialN,innerOne.thisN,innerOne.thisIndex,routineTwo.thisRepN,routineTwo.thisTrialN,routineTwo.thisN,routineTwo.thisIndex,routineThree.thisRepN,routineThree.thisTrialN,routineThree.thisN,routineThree.thisIndex,routineFour.thisRepN,routineFour.thisTrialN,routineFour.thisN,routineFour.thisIndex,innerFour.thisRepN,innerFour.thisTrialN,innerFour.thisN,innerFour.thisIndex,innerThree.thisRepN,innerThree.thisTrialN,innerThree.thisN,innerThree.thisIndex,innerTwo.thisRepN,innerTwo.thisTrialN,innerTwo.thisN,innerTwo.thisIndex,RatingInstructions_1_KeyResponse.keys,RatingInstructions_1_KeyResponse.rt,RatingInstructions_2_KeyResponse.keys,RatingInstructions_2_KeyResponse.rt,RatingInstructions_3_KeyResponse.keys,RatingInstructions_3_KeyResponse.rt,IntensitySlider_VisualRating.response,IntensitySlider_VisualRating.rt,QualitySlider_VisualRating.response,QualitySlider_VisualRating.rt,FruitSlider_VisualRating.response,FruitSlider_VisualRating.rt,FlowerSlider_VisualRating.response,FlowerSlider_VisualRating.rt,IntensitySlider_OlfactoryRating.response,IntensitySlider_OlfactoryRating.rt,QualitySlider_OlfactoryRating.response,QualitySlider_OlfactoryRating.rt,FruitSlider_OlfactoryRating.response,FruitSlider_OlfactoryRating.rt,FlowerSlider_OlfactoryRating.response,FlowerSlider_OlfactoryRating.rt,VisualPractice_KeyResponse.keys,VisualPractice_KeyResponse.rt,KeyResponse_VisualPractice.keys,KeyResponse_VisualPractice.corr,KeyResponse_VisualPractice.rt,OlfactoryPractice_KeyResponse.keys,OlfactoryPractice_KeyResponse.rt,KeyResponse_OlfactoryPractice.keys,KeyResponse_OlfactoryPractice.corr,KeyResponse_OlfactoryPractice.rt,ExperimentInstructions_KeyResponse.keys,ExperimentInstructions_KeyResponse.rt,SPACEBAR_VisualCategory.keys,SPACEBAR_VisualCategory.rt,KeyResponse_VisualCategory.keys,KeyResponse_VisualCategory.corr,KeyResponse_VisualCategory.rt,SPACEBAR2_VisualCategory.keys,SPACEBAR2_VisualCategory.rt,SPACEBAR_VisualStimuli.keys,SPACEBAR_VisualStimuli.rt,Two_VisualObject.started,Two_VisualObject.stopped,KeyResponse_VisualObject.keys,KeyResponse_VisualObject.corr,KeyResponse_VisualObject.rt,VisualObject_Feedbacktext.started,VisualObject_Feedbacktext.stopped,SPACEBAR2_VisualStimuli.keys,SPACEBAR2_VisualStimuli.rt,Instructions_OlfactoryObject_KeyResponse.keys,Instructions_OlfactoryObject_KeyResponse.rt,KeyResponse_OlfactoryObject.keys,KeyResponse_OlfactoryObject.corr,KeyResponse_OlfactoryObject.rt,SPACEBAR2_OlfactoryObject.keys,SPACEBAR2_OlfactoryObject.rt,Wait_OlfactoryCategory_Instructions.started,Wait_OlfactoryCategory_Instructions.stopped,Instructions_OlfactoryCategory_KeyResponse.keys,Instructions_OlfactoryCategory_KeyResponse.rt,KeyResponse_OlfactoryCategory.keys,KeyResponse_OlfactoryCategory.corr,KeyResponse_OlfactoryCategory.rt,SPACEBAR2_OlfactoryCategory.keys,SPACEBAR2_OlfactoryCategory.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,0.414246995,,VisualStimulus,Flower,Lilac,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,24.282927117898907,1618.9235399670583,1619.3235082088363,m,1,0.46703303338108526,1623.0400624538115,1623.54006305758,,,,,,,,,,,,,,,,,,,147,001,2019_Aug_27_1505,Experiment 1_July3,3.1.0,60.00391267490391,
,,,,,,,,,,0.259929755,,VisualStimulus,Fruit,Pear,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629.4231281969542,1629.8231338723776,m,1,0.5170021204348814,1633.5897574299747,1634.0897248264769,,,,,,,,,,,,,,,,,,,147,001,2019_Aug_27_1505,Experiment 1_July3,3.1.0,60.00391267490391,
,,,,,,,,,,0.276348969,,VisualStimulus,Flower,Lavender,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639.9228232938708,1640.3227770452054,m,0,0.5838978568631319,1644.1560234358772,1644.6560403413946,,,,,,,,,,,,,,,,,,,147,001,2019_Aug_27_1505,Experiment 1_July3,3.1.0,60.00391267490391,
,,,,,,,,,,0.387382188,,VisualStimulus,Fruit,Pear,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650.42254133399,1650.8224739534276,m,1,0.46706744818447987,1654.539080726261,1655.0390601981326,,,,,,,,,,,,,,,,,,,147,001,2019_Aug_27_1505,Experiment 1_July3,3.1.0,60.00391267490391,
,,,,,,,,,,0.401422227,,VisualStimulus,Fruit,Lemon,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660.9222044311773,1661.3221950123893,n,1,0.3337571788074456,1664.9053743847599,1665.4053454038726,,,,,,,,,,,,,,,,,,,147,001,2019_Aug_27_1505,Experiment 1_July3,3.1.0,60.00391267490391,
,,,,,,,,,,0.252720827,,VisualStimulus,Fruit,Pear,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1671.4218494153106,1671.8218659585668,n,1,0.367030859814804,1675.4384204450498,1675.9384373505673,,,,,,,,,,,,,,,,,,,147,001,2019_Aug_27_1505,Experiment 1_July3,3.1.0,60.00391267490391,
,,,,,,,,,,0.978436183,,VisualStimulus,Flower,Lavender,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1681.9216139456025,1682.3214922258771,m,1,0.41706334255877664,1685.9881250815088,1686.488074364956,,,,,,,,,,,,,,,,,,,147,001,2019_Aug_27_1505,Experiment 1_July3,3.1.0,60.00391267490391,
,,,,,,,,,,0.808634639,,VisualStimulus,Fruit,Lemon,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1692.421223911164,1692.821215096144,m,1,0.46700948641046125,1696.5377747750358,1697.037742171538,,,,,,,,,,,,,,,,,,,147,001,2019_Aug_27_1505,Experiment 1_July3,3.1.0,60.00391267490391,
,,,,,,,,,,0.514109437,,VisualStimulus,Flower,Lilac,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1702.9208930460359,1703.3208787970998,n,1,0.36708942535733513,1706.9374634720066,1707.4374254345926,,,,,,,,,,,,,,,,,,,147,001,2019_Aug_27_1505,Experiment 1_July3,3.1.0,60.00391267490391,
,,,,,,,,,,0.442220778,,VisualStimulus,Fruit,Pear,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1713.420565803519,1713.820617969116,m,1,0.6836730134809841,1717.75374517589,1718.253690232958,,,,,,,,,,,,,,,,,,,147,001,2019_Aug_27_1505,Experiment 1_July3,3.1.0,60.00391267490391,
,,,,,,,,,,0.462327622,,VisualStimulus,Flower,Lavender,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723.9203073906092,1724.3203040095054,n,1,0.40048929397698885,1727.9701267430796,1728.4700953471183,,,,,,,,,,,,,,,,,,,147,001,2019_Aug_27_1505,Experiment 1_July3,3.1.0,60.00391267490391,
,,,,,,,,,,0.267478285,,VisualStimulus,Fruit,Lemon,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1734.4199064883373,1734.8199049185396,n,1,0.35042179266110907,1738.4197851308727,1738.9198068665382,,,,,,,,,,,,,,,,,,,147,001,2019_Aug_27_1505,Experiment 1_July3,3.1.0,60.00391267490391,
,,,,,,,,,,0.39973022,,VisualStimulus,Flower,Lavender,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1744.91960339656,1745.3195686194954,m,1,0.6170930479684102,1749.1861110306086,1749.6861152569877,,,,,,,,,,,,,,,,,,,147,001,2019_Aug_27_1505,Experiment 1_July3,3.1.0,60.00391267490391,
,,,,,,,,,,0.294218144,,VisualStimulus,Flower,Lilac,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755.4192544183775,1755.8192214526184,n,1,0.48337946124502196,1759.5524179720142,1760.052446952901,,,,,,,,,,,,,,,,,,,147,001,2019_Aug_27_1505,Experiment 1_July3,3.1.0,60.00391267490391,
,,,,,,,,,,0.478390704,,VisualStimulus,Fruit,Pear,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1765.9189223457129,1766.318912323156,n,1,0.3837461902207906,1769.9521314234926,1770.4521024426058,,,,,,,,,,,,,,,,,,,147,001,2019_Aug_27_1505,Experiment 1_July3,3.1.0,60.00391267490391,
,,,,,,,,,,0.941975581,,VisualStimulus,Flower,Lilac,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1776.4186041597231,1776.8185573072892,m,1,0.5170963083178322,1780.58508788454,1781.0850884883084,,,,,,,,,,,,,,,,,,,147,001,2019_Aug_27_1505,Experiment 1_July3,3.1.0,60.00391267490391,
,,,,,,,,,,0.937682413,,VisualStimulus,Flower,Lavender,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1786.918267860679,1787.3182421401416,n,1,0.40036733274428116,1790.9681403447757,1791.4681234392583,,,,,,,,,,,,,,,,,,,147,001,2019_Aug_27_1505,Experiment 1_July3,3.1.0,60.00391267490391,
,,,,,,,,,,0.628036208,,VisualStimulus,Fruit,Pear,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1797.4179424294675,1797.8178732375995,n,1,0.38374075630463267,1801.4511454695626,1801.951123130129,,,,,,,,,,,,,,,,,,,147,001,2019_Aug_27_1505,Experiment 1_July3,3.1.0,60.00391267490391,
,,,,,,,,,,0.277740686,,VisualStimulus,Flower,Lilac,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1807.917610356803,1808.3175713533592,n,1,0.4167041003124723,1811.984116662561,1812.4841027758857,,,,,,,,,,,,,,,,,,,147,001,2019_Aug_27_1505,Experiment 1_July3,3.1.0,60.00391267490391,
,,,,,,,,,,0.585191788,,VisualStimulus,Fruit,Lemon,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1818.417283114286,1818.8172682615814,m,1,0.5503265179950176,1822.6170924441994,1823.1171401419097,,,,,,,,,,,,,,,,,,,147,001,2019_Aug_27_1505,Experiment 1_July3,3.1.0,60.00391267490391,
,,,,,,,,,,0.032952921,,VisualStimulus,Flower,Lavender,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1828.9168997213005,1829.3168788309108,m,1,0.4170464370413356,1832.9834953847935,1833.483534629745,,,,,,,,,,,,,,,,,,,147,001,2019_Aug_27_1505,Experiment 1_July3,3.1.0,60.00391267490391,
,,,,,,,,,,0.456744007,,VisualStimulus,Fruit,Lemon,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1839.4165573845712,1839.8166276632228,m,1,0.43368569261929224,1843.4998919254417,1843.999848454111,,,,,,,,,,,,,,,,,,,147,001,2019_Aug_27_1505,Experiment 1_July3,3.1.0,60.00391267490391,
,,,,,,,,,,0.722617238,,VisualStimulus,Flower,Lilac,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1849.9162343684338,1850.3162158931182,m,1,0.566970603720165,1854.1328453676465,1854.6329172160958,,,,,,,,,,,,,,,,,,,147,001,2019_Aug_27_1505,Experiment 1_July3,3.1.0,60.00391267490391,
,,,,,,,,,,0.375431967,,VisualStimulus,Fruit,Lemon,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860.416009766559,1860.8158904619067,n,1,0.3670429351841449,1864.4325053252378,1864.9324823820357,,,,,,,,,,,,,,,,,,,147,001,2019_Aug_27_1505,Experiment 1_July3,3.1.0,60.00391267490391,
,,,,,,,,,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.367004897769675,,,,,,,,,,,,,,,,,147,001,2019_Aug_27_1505,Experiment 1_July3,3.1.0,60.00391267490391,
,,,,,,,,,,0.318145262,,VisualStimulus,Fruit,Lemon,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,12.883409891176598,1890.414980341298,1890.8149974883231,m,1,0.45041189085804945,1894.514877459149,1895.0148557234834,,,,,,,,,,,,,,,,,,,147,001,2019_Aug_27_1505,Experiment 1_July3,3.1.0,60.00391267490391,
,,,,,,,,,,0.170650311,,VisualStimulus,Flower,Lilac,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.9147044191022,1901.314659981742,n,1,0.31694645298057367,1904.881245381171,1905.381225456811,,,,,,,,,,,,,,,,,,,147,001,2019_Aug_27_1505,Experiment 1_July3,3.1.0,60.00391267490391,
,,,,,,,,,,0.363679824,,VisualStimulus,Flower,Lavender,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1911.4143814029644,1911.8143333429935,m,1,0.4003492196898151,1915.4642188684893,1915.964208604425,,,,,,,,,,,,,,,,,,,147,001,2019_Aug_27_1505,Experiment 1_July3,3.1.0,60.00391267490391,
,,,,,,,,,,0.490547537,,VisualStimulus,Flower,Lavender,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1921.914016726802,1922.314004289171,m,0,0.5166682364647386,1926.0805964508072,1926.58056746992,,,,,,,,,,,,,,,,,,,147,001,2019_Aug_27_1505,Experiment 1_July3,3.1.0,60.00391267490391,
,,,,,,,,,,0.470677009,,VisualStimulus,Fruit,Lemon,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1932.413725710394,1932.8137054237727,n,1,0.4333989025903975,1936.4969515729376,1936.9969105166806,,,,,,,,,,,,,,,,,,,147,001,2019_Aug_27_1505,Experiment 1_July3,3.1.0,60.00391267490391,
,,,,,,,,,,0.942612504,,VisualStimulus,Flower,Lavender,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1942.9133954490344,1943.31338844532,n,1,0.3334118232360197,1946.8965974023463,1947.3965539310157,,,,,,,,,,,,,,,,,,,147,001,2019_Aug_27_1505,Experiment 1_July3,3.1.0,60.00391267490391,
,,,,,,,,,,0.494407167,,VisualStimulus,Fruit,Pear,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953.4130440557783,1953.8130340332218,m,1,0.617070104765844,1957.679595764926,1958.1795873121673,,,,,,,,,,,,,,,,,,,147,001,2019_Aug_27_1505,Experiment 1_July3,3.1.0,60.00391267490391,
,,,,,,,,,,0.438807035,,VisualStimulus,Flower,Lilac,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1963.9128031521545,1964.3127315452125,m,1,0.4337418430877733,1967.9958690160506,1968.4958907517157,,,,,,,,,,,,,,,,,,,147,001,2019_Aug_27_1505,Experiment 1_July3,3.1.0,60.00391267490391,
,,,,,,,,,,0.245730943,,VisualStimulus,Flower,Lilac,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974.412432438307,1974.8124043026955,n,1,0.36717516048202015,1978.428960600484,1978.9289346384394,,,,,,,,,,,,,,,,,,,147,001,2019_Aug_27_1505,Experiment 1_July3,3.1.0,60.00391267490391,
,,,,,,,,,,0.59119476,,VisualStimulus,Flower,Lilac,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984.9120768186713,1985.3120094381088,m,1,0.5337065830085521,1989.0952384402485,1989.5953054585498,,,,,,,,,,,,,,,,,,,147,001,2019_Aug_27_1505,Experiment 1_July3,3.1.0,60.00391267490391,
,,,,,,,,,,0.670714019,,VisualStimulus,Flower,Lavender,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.4117676892088,1995.811741364903,n,1,0.4170168523855864,1999.4782987494746,1999.9782830514941,,,,,,,,,,,,,,,,,,,147,001,2019_Aug_27_1505,Experiment 1_July3,3.1.0,60.00391267490391,
