Modality1,StimulusType1,WordCue1,WordCue1Swedish,Stimulus_file1,Modality2,StimulusType2,WordCue2,WordCue2Swedish,Stimulus_file2,Random,OdorTrigger,Modality,Stimulustype,Target,Cue,SoundFile,Match,ImageFile,Correct,SmellText,nRepOne,nRepTwo,nRepThree,nRepFour,SwedishSoundFile,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,VisualPracticeLoop.thisRepN,VisualPracticeLoop.thisTrialN,VisualPracticeLoop.thisN,VisualPracticeLoop.thisIndex,OlfactoryPracticeLoop.thisRepN,OlfactoryPracticeLoop.thisTrialN,OlfactoryPracticeLoop.thisN,OlfactoryPracticeLoop.thisIndex,routineController.thisRepN,routineController.thisTrialN,routineController.thisN,routineController.thisIndex,routineOne.thisRepN,routineOne.thisTrialN,routineOne.thisN,routineOne.thisIndex,routineTwo.thisRepN,routineTwo.thisTrialN,routineTwo.thisN,routineTwo.thisIndex,routineThree.thisRepN,routineThree.thisTrialN,routineThree.thisN,routineThree.thisIndex,innerThree.thisRepN,innerThree.thisTrialN,innerThree.thisN,innerThree.thisIndex,routineFour.thisRepN,routineFour.thisTrialN,routineFour.thisN,routineFour.thisIndex,innerFour.thisRepN,innerFour.thisTrialN,innerFour.thisN,innerFour.thisIndex,innerTwo.thisRepN,innerTwo.thisTrialN,innerTwo.thisN,innerTwo.thisIndex,innerOne.thisRepN,innerOne.thisTrialN,innerOne.thisN,innerOne.thisIndex,RatingInstructions_1_KeyResponse.keys,RatingInstructions_1_KeyResponse.rt,RatingInstructions_2_KeyResponse.keys,RatingInstructions_2_KeyResponse.rt,RatingInstructions_3_KeyResponse.keys,RatingInstructions_3_KeyResponse.rt,IntensitySlider_VisualRating.response,IntensitySlider_VisualRating.rt,QualitySlider_VisualRating.response,QualitySlider_VisualRating.rt,FruitSlider_VisualRating.response,FruitSlider_VisualRating.rt,FlowerSlider_VisualRating.response,FlowerSlider_VisualRating.rt,IntensitySlider_OlfactoryRating.response,IntensitySlider_OlfactoryRating.rt,QualitySlider_OlfactoryRating.response,QualitySlider_OlfactoryRating.rt,FruitSlider_OlfactoryRating.response,FruitSlider_OlfactoryRating.rt,FlowerSlider_OlfactoryRating.response,FlowerSlider_OlfactoryRating.rt,VisualPractice_KeyResponse.keys,VisualPractice_KeyResponse.rt,KeyResponse_VisualPractice.keys,KeyResponse_VisualPractice.corr,KeyResponse_VisualPractice.rt,OlfactoryPractice_KeyResponse.keys,OlfactoryPractice_KeyResponse.rt,KeyResponse_OlfactoryPractice.keys,KeyResponse_OlfactoryPractice.corr,KeyResponse_OlfactoryPractice.rt,ExperimentInstructions_KeyResponse.keys,ExperimentInstructions_KeyResponse.rt,Instructions_OlfactoryObject_KeyResponse.keys,Instructions_OlfactoryObject_KeyResponse.rt,KeyResponse_OlfactoryObject.keys,KeyResponse_OlfactoryObject.corr,KeyResponse_OlfactoryObject.rt,SPACEBAR2_OlfactoryObject.keys,SPACEBAR2_OlfactoryObject.rt,SPACEBAR_VisualStimuli.keys,SPACEBAR_VisualStimuli.rt,Two_VisualObject.started,Two_VisualObject.stopped,KeyResponse_VisualObject.keys,KeyResponse_VisualObject.corr,KeyResponse_VisualObject.rt,VisualObject_Feedbacktext.started,VisualObject_Feedbacktext.stopped,SPACEBAR2_VisualStimuli.keys,SPACEBAR2_VisualStimuli.rt,Wait_OlfactoryCategory_Instructions.started,Wait_OlfactoryCategory_Instructions.stopped,Instructions_OlfactoryCategory_KeyResponse.keys,Instructions_OlfactoryCategory_KeyResponse.rt,KeyResponse_OlfactoryCategory.keys,KeyResponse_OlfactoryCategory.corr,KeyResponse_OlfactoryCategory.rt,SPACEBAR2_OlfactoryCategory.keys,SPACEBAR2_OlfactoryCategory.rt,SPACEBAR_VisualCategory.keys,SPACEBAR_VisualCategory.rt,KeyResponse_VisualCategory.keys,KeyResponse_VisualCategory.corr,KeyResponse_VisualCategory.rt,SPACEBAR2_VisualCategory.keys,SPACEBAR2_VisualCategory.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,0.877163205,,VisualStimulus,Fruit,Lemon,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.648122521583,1253.0481028386857,n,0,0.633408683585003,1256.931303825928,1257.4312851091381,,,,,,,,,,,,,,,,,,,158,001,2019_Sep_25_1501,Experiment 1_July3,3.1.0,60.00326054193192,
,,,,,,,,,,0.916699439,,VisualStimulus,Fruit,Pear,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263.1477596566547,1263.5477333324961,m,1,0.8670381051488221,1267.6642703094985,1268.1642763472628,,,,,,,,,,,,,,,,,,,158,001,2019_Sep_25_1501,Experiment 1_July3,3.1.0,60.00326054193192,
,,,,,,,,,,0.138906692,,VisualStimulus,Flower,Lavender,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273.6474022257607,1274.0474000521936,m,1,0.5336625080090016,1277.830575922737,1278.3305747152772,,,,,,,,,,,,,,,,,,,158,001,2019_Sep_25_1501,Experiment 1_July3,3.1.0,60.00326054193192,
,,,,,,,,,,0.801598828,,VisualStimulus,Flower,Lilac,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284.1470315118786,1284.5470226968173,n,1,0.6836440325714648,1288.4802308087237,1288.980190356262,,,,,,,,,,,,,,,,,,,158,001,2019_Sep_25_1501,Experiment 1_July3,3.1.0,60.00326054193192,
,,,,,,,,,,0.739384721,,VisualStimulus,Fruit,Lemon,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1294.6466819299385,1295.0466441339813,n,1,0.5837758956477046,1298.8798760343343,1299.3799400336575,,,,,,,,,,,,,,,,,,,158,001,2019_Sep_25_1501,Experiment 1_July3,3.1.0,60.00326054193192,
,,,,,,,,,,0.228815504,,VisualStimulus,Flower,Lilac,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305.1463395932224,1305.5462945520412,n,1,0.5337138280738145,1309.3295446862467,1309.8295018186327,,,,,,,,,,,,,,,,,,,158,001,2019_Sep_25_1501,Experiment 1_July3,3.1.0,60.00326054193192,
,,,,,,,,,,0.119210528,,VisualStimulus,Flower,Lavender,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.6459972565062,1316.0459304796532,n,1,0.4170518710743636,1319.7124969207216,1320.2124926943798,,,,,,,,,,,,,,,,,,,158,001,2019_Sep_25_1501,Experiment 1_July3,3.1.0,60.00326054193192,
,,,,,,,,,,0.861355829,,VisualStimulus,Fruit,Lemon,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326.1455854864325,1326.5455645960756,m,1,0.6505865007638931,1330.4454434800427,1330.9454096690752,,,,,,,,,,,,,,,,,,,158,001,2019_Sep_25_1501,Experiment 1_July3,3.1.0,60.00326054193192,
,,,,,,,,,,0.020667975,,VisualStimulus,Flower,Lilac,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1336.6452280555386,1337.0452156178653,n,1,0.817039433401078,1341.111770828953,1341.6117557345424,,,,,,,,,,,,,,,,,,,158,001,2019_Sep_25_1501,Experiment 1_July3,3.1.0,60.00326054193192,
,,,,,,,,,,0.187506464,,VisualStimulus,Fruit,Lemon,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347.1448748509865,1347.5448678471148,m,1,0.8670556142460555,1351.6613999942783,1352.1614066357724,,,,,,,,,,,,,,,,,,,158,001,2019_Sep_25_1501,Experiment 1_July3,3.1.0,60.00326054193192,
,,,,,,,,,,0.501582054,,VisualStimulus,Flower,Lavender,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1357.6445276839659,1358.044520680327,n,1,0.9171357948798686,1362.2110690083355,1362.7110617631115,,,,,,,,,,,,,,,,,,,158,001,2019_Sep_25_1501,Experiment 1_July3,3.1.0,60.00326054193192,
,,,,,,,,,,0.217427606,,VisualStimulus,Fruit,Lemon,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1368.144212516956,1368.5442145697307,n,1,0.4337213148828596,1372.2273810214829,1372.7273357387166,,,,,,,,,,,,,,,,,,,158,001,2019_Sep_25_1501,Experiment 1_July3,3.1.0,60.00326054193192,
,,,,,,,,,,0.72418999,,VisualStimulus,Flower,Lilac,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378.6438049732242,1379.0438257427886,m,1,0.3503161333501339,1382.6436540309805,1383.1436443708371,,,,,,,,,,,,,,,,,,,158,001,2019_Sep_25_1501,Experiment 1_July3,3.1.0,60.00326054193192,
,,,,,,,,,,0.593584938,,VisualStimulus,Flower,Lavender,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1389.1434867870994,1389.5434677081648,n,0,0.6667336849495769,1393.460066752741,1393.9599767911714,,,,,,,,,,,,,,,,,,,158,001,2019_Sep_25_1501,Experiment 1_July3,3.1.0,60.00326054193192,
,,,,,,,,,,0.654699753,,VisualStimulus,Fruit,Pear,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399.6431305636652,1400.0430619756225,m,1,0.5503838758450001,1403.8429592142347,1404.342983365059,,,,,,,,,,,,,,,,,,,158,001,2019_Sep_25_1501,Experiment 1_July3,3.1.0,60.00326054193192,
,,,,,,,,,,0.681087276,,VisualStimulus,Flower,Lavender,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.1427550197113,1410.54278182704,m,1,0.6837539183907211,1414.4759265431203,1414.9759150715545,,,,,,,,,,,,,,,,,,,158,001,2019_Sep_25_1501,Experiment 1_July3,3.1.0,60.00326054193192,
,,,,,,,,,,0.644436338,,VisualStimulus,Fruit,Pear,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1420.642402418889,1421.0423537553288,n,1,0.7669997052289546,1425.0589229736943,1425.5589012380224,,,,,,,,,,,,,,,,,,,158,001,2019_Sep_25_1501,Experiment 1_July3,3.1.0,60.00326054193192,
,,,,,,,,,,0.619986843,,VisualStimulus,Flower,Lilac,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1431.1420437805355,1431.5420880971942,m,1,1.7004251738544554,1436.491844899254,1436.9918599934317,,,,,,,,,,,,,,,,,,,158,001,2019_Sep_25_1501,Experiment 1_July3,3.1.0,60.00326054193192,
,,,,,,,,,,0.252533574,,VisualStimulus,Fruit,Pear,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1441.641699028667,1442.0416449310724,m,1,0.7337405148427933,1446.024850507034,1446.5248674124014,,,,,,,,,,,,,,,,,,,158,001,2019_Sep_25_1501,Experiment 1_July3,3.1.0,60.00326054193192,
,,,,,,,,,,0.799146141,,VisualStimulus,Flower,Lavender,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452.1413512581494,1452.5413303675596,n,1,0.8004013851750642,1456.5911823236383,1457.0911617954262,,,,,,,,,,,,,,,,,,,158,001,2019_Sep_25_1501,Experiment 1_July3,3.1.0,60.00326054193192,
,,,,,,,,,,0.918839951,,VisualStimulus,Fruit,Pear,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462.640960619785,1463.0409850121941,n,1,0.4337255412247032,1466.7241913124453,1467.2241514637135,,,,,,,,,,,,,,,,,,,158,001,2019_Sep_25_1501,Experiment 1_July3,3.1.0,60.00326054193192,
,,,,,,,,,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.0836817077361047,,,,,,,,,,,,,,,,,158,001,2019_Sep_25_1501,Experiment 1_July3,3.1.0,60.00326054193192,
,,,,,,,,,,0.603952908,,VisualStimulus,Flower,Lavender,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.3669952375348657,1480.823677264154,1481.2236823358107,n,1,0.5503663667477667,1485.0235765555408,1485.5235264427029,,,,,,,,,,,,,,,,,,,158,001,2019_Sep_25_1501,Experiment 1_July3,3.1.0,60.00326054193192,
,,,,,,,,,,0.895106879,,VisualStimulus,Flower,Lilac,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1491.32328421087,1491.7233291312587,n,1,0.5500952748116106,1495.5232064453885,1496.0232064453885,,,,,,,,,,,,,,,,,,,158,001,2019_Sep_25_1501,Experiment 1_July3,3.1.0,60.00326054193192,
,,,,,,,,,,0.808736204,,VisualStimulus,Flower,Lavender,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501.8229925904889,1502.2229288327508,m,1,0.9004047664348036,1506.3727944337297,1506.872818584554,,,,,,,,,,,,,,,,,,,158,001,2019_Sep_25_1501,Experiment 1_July3,3.1.0,60.00326054193192,
,,,,,,,,,,0.346193716,,VisualStimulus,Fruit,Lemon,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.3226019523572,1512.7225834771525,n,1,0.6336924547795206,1516.6057917096186,1517.1057554834988,,,,,,,,,,,,,,,,,,,158,001,2019_Sep_25_1501,Experiment 1_July3,3.1.0,60.00326054193192,
,,,,,,,,,,0.748327261,,VisualStimulus,Flower,Lilac,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522.822239087429,1523.2222224234138,n,1,1.4670650330372155,1527.9387645930983,1528.4387609704863,,,,,,,,,,,,,,,,,,,158,001,2019_Sep_25_1501,Experiment 1_July3,3.1.0,60.00326054193192,
,,,,,,,,,,0.596273371,,VisualStimulus,Fruit,Pear,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1533.3218937320635,1533.7218692188617,n,1,0.3837486051488668,1537.3550792627502,1537.8550810741726,,,,,,,,,,,,,,,,,,,158,001,2019_Sep_25_1501,Experiment 1_July3,3.1.0,60.00326054193192,
,,,,,,,,,,0.671818276,,VisualStimulus,Flower,Lilac,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.8215695081744,1544.2215299010277,n,1,0.8837461902294308,1548.3546916435007,1548.8546807756647,,,,,,,,,,,,,,,,,,,158,001,2019_Sep_25_1501,Experiment 1_July3,3.1.0,60.00326054193192,
,,,,,,,,,,0.251975236,,VisualStimulus,Fruit,Pear,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554.3211933604907,1554.7211766964756,m,1,0.3837419638875872,1558.354351721704,1558.8543535331264,,,,,,,,,,,,,,,,,,,158,001,2019_Sep_25_1501,Experiment 1_July3,3.1.0,60.00326054193192,
,,,,,,,,,,0.01461247,,VisualStimulus,Flower,Lilac,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1564.820831703255,1565.2208168504294,m,1,0.9336742211598903,1569.4040020189714,1569.9039500949439,,,,,,,,,,,,,,,,,,,158,001,2019_Sep_25_1501,Experiment 1_July3,3.1.0,60.00326054193192,
,,,,,,,,,,0.874494079,,VisualStimulus,Fruit,Lemon,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575.3204724609386,1575.7204696836416,m,1,0.6500666560605168,1579.6203304545488,1580.1203201904427,,,,,,,,,,,,,,,,,,,158,001,2019_Sep_25_1501,Experiment 1_July3,3.1.0,60.00326054193192,
,,,,,,,,,,0.090508313,,VisualStimulus,Flower,Lavender,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585.8201307279523,1586.2201116490178,n,1,0.5334071137476712,1590.0032851044089,1590.5032724251505,,,,,,,,,,,,,,,,,,,158,001,2019_Sep_25_1501,Experiment 1_July3,3.1.0,60.00326054193192,
,,,,,,,,,,0.885635274,,VisualStimulus,Fruit,Lemon,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1596.3197612217627,1596.7197626708075,n,1,0.6170362937264144,1600.5862785161007,1601.086248931475,,,,,,,,,,,,,,,,,,,158,001,2019_Sep_25_1501,Experiment 1_July3,3.1.0,60.00326054193192,
,,,,,,,,,,0.415743649,,VisualStimulus,Fruit,Pear,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1606.8193844701163,1607.2193859191611,n,1,0.8169609436299652,1611.2858849796467,1611.785883772187,,,,,,,,,,,,,,,,,,,158,001,2019_Sep_25_1501,Experiment 1_July3,3.1.0,60.00326054193192,
,,,,,,,,,,0.100040249,,VisualStimulus,Fruit,Lemon,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617.3190137562342,1617.719029695727,m,1,1.5002964502200484,1622.46886909334,1622.9688527917024,,,,,,,,,,,,,,,,,,,158,001,2019_Sep_25_1501,Experiment 1_July3,3.1.0,60.00326054193192,
